target,feature,group_lead,group_type,importance_mean,importance_std
rv_systolic_dysfunction_moderate_or_greater_flag,V4_dominant_freq,V4,dominant_freq,2.5782669961382786e-05,5.297872642154839e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V4_spectral_entropy,V4,spectral_entropy,0.00047442665468568903,0.0007760604016623162
rv_systolic_dysfunction_moderate_or_greater_flag,V5_mean,V5,mean,0.00021009046909141736,0.00012132591528118688
rv_systolic_dysfunction_moderate_or_greater_flag,V5_std,V5,std,-5.3862805562987505e-05,1.881336179953545e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V5_min,V5,min,0.00028692793105560276,0.0002285588098571778
rv_systolic_dysfunction_moderate_or_greater_flag,V5_max,V5,max,0.0004966354892069758,6.750946593929156e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V5_rms,V5,rms,1.3146608940672877e-05,7.676024731893462e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V5_energy,V5,energy,0.0002505513917535618,0.00037067427162173355
rv_systolic_dysfunction_moderate_or_greater_flag,V5_skewness,V5,skewness,-1.3912430820872678e-05,0.0001421909183751651
rv_systolic_dysfunction_moderate_or_greater_flag,V5_kurtosis,V5,kurtosis,0.00011819184348631495,0.00021213957240881273
rv_systolic_dysfunction_moderate_or_greater_flag,V5_zcr,V5,zcr,1.8762636060976056e-05,2.150446384619634e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V5_lf_power,V5,lf_power,0.00037691200196046106,9.363510096585024e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V5_ecg_band_power,V5,ecg_band_power,-7.364653746411154e-05,0.00010191363276946432
rv_systolic_dysfunction_moderate_or_greater_flag,V5_hf_power,V5,hf_power,-5.245879878295057e-05,7.443807933331061e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V5_total_power,V5,total_power,0.00010798088508583437,0.0001781413559307573
rv_systolic_dysfunction_moderate_or_greater_flag,V5_dominant_freq,V5,dominant_freq,-0.0001714164641493099,0.0001988191695704221
rv_systolic_dysfunction_moderate_or_greater_flag,V5_spectral_entropy,V5,spectral_entropy,0.0010578552902974492,0.0013609583861791006
rv_systolic_dysfunction_moderate_or_greater_flag,V6_mean,V6,mean,7.288071558388953e-05,0.00011308333898993684
rv_systolic_dysfunction_moderate_or_greater_flag,V6_std,V6,std,0.0001508669103682303,0.00020550409961657144
rv_systolic_dysfunction_moderate_or_greater_flag,V6_min,V6,min,0.00024097861825314037,0.00017381354435159989
rv_systolic_dysfunction_moderate_or_greater_flag,V6_max,V6,max,-2.5527396005919913e-07,9.951478077072677e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V6_rms,V6,rms,0.00015073927338822292,9.19981994138326e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V6_energy,V6,energy,0.0,0.0
rv_systolic_dysfunction_moderate_or_greater_flag,V6_skewness,V6,skewness,-0.0002966283415361648,0.00021644891169615466
rv_systolic_dysfunction_moderate_or_greater_flag,V6_kurtosis,V6,kurtosis,0.0001449956092878679,0.0004315250189788139
rv_systolic_dysfunction_moderate_or_greater_flag,V6_zcr,V6,zcr,0.00020051769559090716,0.0001866467290864384
rv_systolic_dysfunction_moderate_or_greater_flag,V6_lf_power,V6,lf_power,0.0013592062000938655,0.0008902233667102868
rv_systolic_dysfunction_moderate_or_greater_flag,V6_ecg_band_power,V6,ecg_band_power,0.0008565717728265199,0.0005391193851387319
rv_systolic_dysfunction_moderate_or_greater_flag,V6_hf_power,V6,hf_power,8.41127698244959e-05,7.344995304834507e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V6_total_power,V6,total_power,-7.4029448404733245e-06,0.00012623458642405222
rv_systolic_dysfunction_moderate_or_greater_flag,V6_dominant_freq,V6,dominant_freq,0.00011576674086621885,7.687370910162825e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V6_spectral_entropy,V6,spectral_entropy,0.00031832662813724433,0.0002565066374156591
aortic_stenosis_moderate_or_greater_flag,sex,tabular,sex,0.00041968776536676077,0.00032875369258216196
aortic_stenosis_moderate_or_greater_flag,ventricular_rate,tabular,ventricular_rate,0.28741680638114114,0.011644629313494116
aortic_stenosis_moderate_or_greater_flag,atrial_rate,tabular,atrial_rate,0.0018400577728425072,0.0004983614434446858
aortic_stenosis_moderate_or_greater_flag,pr_interval,tabular,pr_interval,0.00046668263403524255,0.00041344549966612317
aortic_stenosis_moderate_or_greater_flag,qrs_duration,tabular,qrs_duration,0.0029274718575130754,0.0007381696017922417
aortic_stenosis_moderate_or_greater_flag,qt_corrected,tabular,qt_corrected,0.003811301993743732,0.00040342691629750046
aortic_stenosis_moderate_or_greater_flag,age_at_ecg,tabular,age_at_ecg,8.854631625554443e-05,0.00023490364529484955
aortic_stenosis_moderate_or_greater_flag,I_mean,I,mean,0.000198503422097418,0.0002687653902738592
aortic_stenosis_moderate_or_greater_flag,I_std,I,std,-6.350657928089198e-06,0.0
aortic_stenosis_moderate_or_greater_flag,I_min,I,min,-5.26197371186754e-06,1.2325072178144944e-05
aortic_stenosis_moderate_or_greater_flag,I_max,I,max,0.0005648456608677189,0.0004082471457238234
aortic_stenosis_moderate_or_greater_flag,I_rms,I,rms,0.00026037697505472136,0.00010768714114708878
aortic_stenosis_moderate_or_greater_flag,I_energy,I,energy,-4.9535131839517635e-05,4.084218663521692e-05
aortic_stenosis_moderate_or_greater_flag,I_skewness,I,skewness,0.0003075532910923995,0.00046167392502292
aortic_stenosis_moderate_or_greater_flag,I_kurtosis,I,kurtosis,-7.07644740565172e-06,8.183256242678476e-06
aortic_stenosis_moderate_or_greater_flag,I_zcr,I,zcr,-0.0001765482904028559,0.0002925872447988501
aortic_stenosis_moderate_or_greater_flag,I_lf_power,I,lf_power,0.0012906351383718206,0.0003580612709475097
aortic_stenosis_moderate_or_greater_flag,I_ecg_band_power,I,ecg_band_power,0.00044255013390819274,0.0007684304447790366
aortic_stenosis_moderate_or_greater_flag,I_hf_power,I,hf_power,0.0009903397420544912,0.0004202379833201327
aortic_stenosis_moderate_or_greater_flag,I_total_power,I,total_power,0.00028269500148789815,0.0003013526724438723
aortic_stenosis_moderate_or_greater_flag,I_dominant_freq,I,dominant_freq,-5.606723713711403e-05,0.00011968568875252934
aortic_stenosis_moderate_or_greater_flag,I_spectral_entropy,I,spectral_entropy,0.0007423011881174446,0.0015191966822624906
aortic_stenosis_moderate_or_greater_flag,II_mean,II,mean,8.890921099458104e-06,9.254064880233395e-05
aortic_stenosis_moderate_or_greater_flag,II_std,II,std,0.00010796118477875982,7.02812910557945e-05
aortic_stenosis_moderate_or_greater_flag,II_min,II,min,0.00010378789528320276,0.00011760757281576872
aortic_stenosis_moderate_or_greater_flag,II_max,II,max,3.0846052794020195e-06,1.587638560778382e-05
aortic_stenosis_moderate_or_greater_flag,II_rms,II,rms,2.9031579099836336e-06,1.4515789549918168e-06
aortic_stenosis_moderate_or_greater_flag,II_energy,II,energy,-4.245868443395473e-05,0.0001301363504826842
aortic_stenosis_moderate_or_greater_flag,II_skewness,II,skewness,-0.0006319811875366898,0.0002868197976288781
aortic_stenosis_moderate_or_greater_flag,II_kurtosis,II,kurtosis,1.614881587452821e-05,2.1209947955421408e-05
aortic_stenosis_moderate_or_greater_flag,II_zcr,II,zcr,-2.576552645130459e-05,2.3325692731981804e-05
aortic_stenosis_moderate_or_greater_flag,II_lf_power,II,lf_power,0.0008475406623555725,0.00026525681643397865
aortic_stenosis_moderate_or_greater_flag,II_ecg_band_power,II,ecg_band_power,2.4495394865864383e-05,6.693170196871e-05
aortic_stenosis_moderate_or_greater_flag,II_hf_power,II,hf_power,0.00027289684354157016,0.000491427480825784
aortic_stenosis_moderate_or_greater_flag,II_total_power,II,total_power,-0.00010124763211172283,0.00010401002576950562
aortic_stenosis_moderate_or_greater_flag,II_dominant_freq,II,dominant_freq,8.491736886804269e-05,2.3276239410132e-05
aortic_stenosis_moderate_or_greater_flag,II_spectral_entropy,II,spectral_entropy,8.70947373015074e-06,7.834577201871572e-05
aortic_stenosis_moderate_or_greater_flag,III_mean,III,mean,0.0002696307908928386,0.00018714112586566825
aortic_stenosis_moderate_or_greater_flag,III_std,III,std,-2.2136579063913864e-05,8.665626983264847e-05
aortic_stenosis_moderate_or_greater_flag,III_min,III,min,0.00018797947467361631,0.00021515358530365203
aortic_stenosis_moderate_or_greater_flag,III_max,III,max,-0.0005272860554066839,0.0002176879981888739
aortic_stenosis_moderate_or_greater_flag,III_rms,III,rms,0.0008346578991298648,0.0005126127432900768
aortic_stenosis_moderate_or_greater_flag,III_energy,III,energy,0.0023112765911121437,0.0008932225889222857
aortic_stenosis_moderate_or_greater_flag,III_skewness,III,skewness,-0.00011249736901313146,0.0003151668205385859
aortic_stenosis_moderate_or_greater_flag,III_kurtosis,III,kurtosis,5.0442368686631764e-05,1.942927721993449e-05
aortic_stenosis_moderate_or_greater_flag,III_zcr,III,zcr,-0.0001297348691037703,0.00012167936892172613
aortic_stenosis_moderate_or_greater_flag,III_lf_power,III,lf_power,0.0029993250157859695,0.001156167630855552
aortic_stenosis_moderate_or_greater_flag,III_ecg_band_power,III,ecg_band_power,0.0011530980323847917,0.0009302052955536858
aortic_stenosis_moderate_or_greater_flag,III_hf_power,III,hf_power,0.0002034025010706264,0.00011227678199084085
aortic_stenosis_moderate_or_greater_flag,III_total_power,III,total_power,0.0004463605286650463,6.819621591976329e-05
aortic_stenosis_moderate_or_greater_flag,III_dominant_freq,III,dominant_freq,-0.00011485618481490433,9.697780531250601e-05
aortic_stenosis_moderate_or_greater_flag,III_spectral_entropy,III,spectral_entropy,-5.987763189385653e-06,0.00011955247586329096
aortic_stenosis_moderate_or_greater_flag,aVR_mean,aVR,mean,-2.0866447478162797e-05,0.0004398289473489505
aortic_stenosis_moderate_or_greater_flag,aVR_std,aVR,std,3.955552652405992e-05,8.004194450216432e-05
aortic_stenosis_moderate_or_greater_flag,aVR_min,aVR,min,2.03221053701963e-05,2.071680852397993e-05
aortic_stenosis_moderate_or_greater_flag,aVR_max,aVR,max,-0.0024845588288660457,5.416317949150301e-05
aortic_stenosis_moderate_or_greater_flag,aVR_rms,aVR,rms,0.0,0.0
aortic_stenosis_moderate_or_greater_flag,aVR_energy,aVR,energy,-5.026092131708015e-05,5.4496472136016665e-05
aortic_stenosis_moderate_or_greater_flag,aVR_skewness,aVR,skewness,0.00012374710591451789,0.0002183533451412531
aortic_stenosis_moderate_or_greater_flag,aVR_kurtosis,aVR,kurtosis,6.332513191233957e-05,0.0005283719356555589
aortic_stenosis_moderate_or_greater_flag,aVR_zcr,aVR,zcr,-3.120894753261272e-05,0.00013042595436425766
aortic_stenosis_moderate_or_greater_flag,aVR_lf_power,aVR,lf_power,0.0016404656665288454,0.0007043560183169948
aortic_stenosis_moderate_or_greater_flag,aVR_ecg_band_power,aVR,ecg_band_power,0.0013091427700481439,0.0005170387284423458
aortic_stenosis_moderate_or_greater_flag,aVR_hf_power,aVR,hf_power,-9.689289524674737e-05,0.0002454617437673822
aortic_stenosis_moderate_or_greater_flag,aVR_total_power,aVR,total_power,9.979605315835193e-06,8.756222171755262e-05
aortic_stenosis_moderate_or_greater_flag,aVR_dominant_freq,aVR,dominant_freq,-5.080526342522429e-05,3.277624619235869e-05
aortic_stenosis_moderate_or_greater_flag,aVR_spectral_entropy,aVR,spectral_entropy,7.657078987677313e-05,0.00010964677017156122
aortic_stenosis_moderate_or_greater_flag,aVL_mean,aVL,mean,0.00036507210718461636,0.00020631818596913743
aortic_stenosis_moderate_or_greater_flag,aVL_std,aVL,std,0.00021682960640438952,0.00011364458825642207
aortic_stenosis_moderate_or_greater_flag,aVL_min,aVL,min,-0.00010179197421988917,0.00017699109698577468
aortic_stenosis_moderate_or_greater_flag,aVL_max,aVL,max,5.443421081374744e-06,6.959872659529956e-05
aortic_stenosis_moderate_or_greater_flag,aVL_rms,aVL,rms,-0.00010433223739116925,0.00019561675870726609
aortic_stenosis_moderate_or_greater_flag,aVL_energy,aVL,energy,-0.00012792039541009714,0.00020850426625390047
aortic_stenosis_moderate_or_greater_flag,aVL_skewness,aVL,skewness,0.001049128689732326,0.0005966304601531244
aortic_stenosis_moderate_or_greater_flag,aVL_kurtosis,aVL,kurtosis,0.0022817006699037633,0.0017527634621252522
aortic_stenosis_moderate_or_greater_flag,aVL_zcr,aVL,zcr,-0.0002048540800255072,0.00013823550896288253
aortic_stenosis_moderate_or_greater_flag,aVL_lf_power,aVL,lf_power,0.0002701751330009827,0.00029876090413272764
aortic_stenosis_moderate_or_greater_flag,aVL_ecg_band_power,aVL,ecg_band_power,0.00042876013383561504,0.0001795821198986525
aortic_stenosis_moderate_or_greater_flag,aVL_hf_power,aVL,hf_power,0.0002066685537193802,0.00026695921728540954
aortic_stenosis_moderate_or_greater_flag,aVL_total_power,aVL,total_power,-3.647092124454687e-05,3.8351123936642496e-05
aortic_stenosis_moderate_or_greater_flag,aVL_dominant_freq,aVL,dominant_freq,-0.00044164289706123406,0.0005234114740317698
aortic_stenosis_moderate_or_greater_flag,aVL_spectral_entropy,aVL,spectral_entropy,2.1592236955747524e-05,1.7483091965457075e-05
aortic_stenosis_moderate_or_greater_flag,aVF_mean,aVF,mean,0.00013898868494213179,0.00019143892748648455
aortic_stenosis_moderate_or_greater_flag,aVF_std,aVF,std,-3.4837894920070055e-05,1.1878914584264895e-05
aortic_stenosis_moderate_or_greater_flag,aVF_min,aVF,min,-0.00022953092226061234,0.00021524583755636932
aortic_stenosis_moderate_or_greater_flag,aVF_max,aVF,max,-0.00017400802723159802,6.880756029621159e-05
aortic_stenosis_moderate_or_greater_flag,aVF_rms,aVF,rms,0.00021755539588197426,4.509396083761425e-05
aortic_stenosis_moderate_or_greater_flag,aVF_energy,aVF,energy,-3.1027500163194335e-05,4.498065282081151e-05
aortic_stenosis_moderate_or_greater_flag,aVF_skewness,aVF,skewness,0.0010473142160384752,0.000195482574132547
aortic_stenosis_moderate_or_greater_flag,aVF_kurtosis,aVF,kurtosis,0.00015314157975341303,0.0003492045958970635
aortic_stenosis_moderate_or_greater_flag,aVF_zcr,aVF,zcr,1.3971447441996076e-05,7.726888876284576e-05
aortic_stenosis_moderate_or_greater_flag,aVF_lf_power,aVF,lf_power,-6.350657928066994e-06,9.438054292730541e-05
aortic_stenosis_moderate_or_greater_flag,aVF_ecg_band_power,aVF,ecg_band_power,-0.00018054013252915,0.00020636637187996246
aortic_stenosis_moderate_or_greater_flag,aVF_hf_power,aVF,hf_power,-7.149026353403531e-05,6.181579274314758e-05
aortic_stenosis_moderate_or_greater_flag,aVF_total_power,aVF,total_power,0.0,0.0
aortic_stenosis_moderate_or_greater_flag,aVF_dominant_freq,aVF,dominant_freq,-1.7600394829453414e-05,2.0780279286968705e-05
aortic_stenosis_moderate_or_greater_flag,aVF_spectral_entropy,aVF,spectral_entropy,-0.000564301318759397,0.0004091829278072431
aortic_stenosis_moderate_or_greater_flag,V1_mean,V1,mean,-0.00019051973784480757,0.00023320116821299629
aortic_stenosis_moderate_or_greater_flag,V1_std,V1,std,0.0007462930302437387,0.0003901146291546855
aortic_stenosis_moderate_or_greater_flag,V1_min,V1,min,0.0006466784244562263,0.00015407478126182444
aortic_stenosis_moderate_or_greater_flag,V1_max,V1,max,-0.0004799282919995873,0.00026048285051269107
aortic_stenosis_moderate_or_greater_flag,V1_rms,V1,rms,0.00011286026375199044,8.721675079336708e-05
aortic_stenosis_moderate_or_greater_flag,V1_energy,V1,energy,3.356776333462985e-05,1.585978718648353e-05
aortic_stenosis_moderate_or_greater_flag,V1_skewness,V1,skewness,-2.2862368541320954e-05,0.0003105530963067504
aortic_stenosis_moderate_or_greater_flag,V1_kurtosis,V1,kurtosis,0.00012465434276140997,0.0006098720058163961
aortic_stenosis_moderate_or_greater_flag,V1_zcr,V1,zcr,-6.350657928158032e-05,9.883969679517005e-05
aortic_stenosis_moderate_or_greater_flag,V1_lf_power,V1,lf_power,0.006964675826129918,0.0007188754714977136
aortic_stenosis_moderate_or_greater_flag,V1_ecg_band_power,V1,ecg_band_power,0.0011527351376459994,0.00026398291316482556
aortic_stenosis_moderate_or_greater_flag,V1_hf_power,V1,hf_power,-0.0006243603980229162,0.0003697616926210925
aortic_stenosis_moderate_or_greater_flag,V1_total_power,V1,total_power,-8.709473730017514e-06,7.94515744138447e-05
aortic_stenosis_moderate_or_greater_flag,V1_dominant_freq,V1,dominant_freq,1.0523947423890511e-05,0.00013437963265902633
aortic_stenosis_moderate_or_greater_flag,V1_spectral_entropy,V1,spectral_entropy,-7.530065829102206e-05,0.00014812708019453158
aortic_stenosis_moderate_or_greater_flag,V2_mean,V2,mean,0.012449829802367595,0.001718718617637938
aortic_stenosis_moderate_or_greater_flag,V2_std,V2,std,7.765947409297259e-05,0.00016024443040473036
aortic_stenosis_moderate_or_greater_flag,V2_min,V2,min,0.0002899528962630571,0.0001641859084646444
aortic_stenosis_moderate_or_greater_flag,V2_max,V2,max,0.00013209368490585405,0.0001614959057498819
aortic_stenosis_moderate_or_greater_flag,V2_rms,V2,rms,0.00016348407980788516,0.00010750415937809673
aortic_stenosis_moderate_or_greater_flag,V2_energy,V2,energy,-5.0079473947683975e-05,4.9149802141955506e-05
aortic_stenosis_moderate_or_greater_flag,V2_skewness,V2,skewness,-0.0007268781617203457,0.0016823969362903984
aortic_stenosis_moderate_or_greater_flag,V2_kurtosis,V2,kurtosis,2.8305789622762312e-05,0.00026407506291870443
aortic_stenosis_moderate_or_greater_flag,V2_zcr,V2,zcr,0.00014171039548274144,7.647183281658774e-05
aortic_stenosis_moderate_or_greater_flag,V2_lf_power,V2,lf_power,0.00817492977986809,0.0015219322946926825
aortic_stenosis_moderate_or_greater_flag,V2_ecg_band_power,V2,ecg_band_power,0.00012320276380644034,6.331811278537307e-05
aortic_stenosis_moderate_or_greater_flag,V2_hf_power,V2,hf_power,9.38082899675008e-05,0.00016552993115589616
aortic_stenosis_moderate_or_greater_flag,V2_total_power,V2,total_power,0.00021737394851260028,0.00026811241920261515
aortic_stenosis_moderate_or_greater_flag,V2_dominant_freq,V2,dominant_freq,-5.751881609219467e-05,0.00011258162269234295
aortic_stenosis_moderate_or_greater_flag,V2_spectral_entropy,V2,spectral_entropy,0.00020721289582750213,0.00022068699938052662
aortic_stenosis_moderate_or_greater_flag,V3_mean,V3,mean,-0.001145295795501533,0.0007698272396703075
aortic_stenosis_moderate_or_greater_flag,V3_std,V3,std,-8.727618466979337e-05,0.0003729215350565891
aortic_stenosis_moderate_or_greater_flag,V3_min,V3,min,0.001061467110849934,0.00034219934807409326
aortic_stenosis_moderate_or_greater_flag,V3_max,V3,max,-3.175328964071245e-05,3.2321068691972735e-05
aortic_stenosis_moderate_or_greater_flag,V3_rms,V3,rms,0.0,0.0
aortic_stenosis_moderate_or_greater_flag,V3_energy,V3,energy,4.100710547900732e-05,3.3679877317850834e-05
aortic_stenosis_moderate_or_greater_flag,V3_skewness,V3,skewness,0.0004222280285381297,0.00020222356123656066
aortic_stenosis_moderate_or_greater_flag,V3_kurtosis,V3,kurtosis,7.221605301164225e-05,0.00015338861329777654
aortic_stenosis_moderate_or_greater_flag,V3_zcr,V3,zcr,-0.0001266502638244127,0.00021265105301201552
aortic_stenosis_moderate_or_greater_flag,V3_lf_power,V3,lf_power,-0.0025538717239676156,0.0001582185686649942
aortic_stenosis_moderate_or_greater_flag,V3_ecg_band_power,V3,ecg_band_power,0.002224907643289087,0.0011448866896998351
aortic_stenosis_moderate_or_greater_flag,V3_hf_power,V3,hf_power,0.00018453197465548855,0.0001474784305376722
aortic_stenosis_moderate_or_greater_flag,V3_total_power,V3,total_power,8.509881623741666e-05,0.0002019953416762435
aortic_stenosis_moderate_or_greater_flag,V3_dominant_freq,V3,dominant_freq,8.709473730106332e-06,5.189711970131292e-05
aortic_stenosis_moderate_or_greater_flag,V3_spectral_entropy,V3,spectral_entropy,-2.195513169445107e-05,0.00039740594390538623
aortic_stenosis_moderate_or_greater_flag,V4_mean,V4,mean,-0.00016765736930344222,0.0006778829523517188
aortic_stenosis_moderate_or_greater_flag,V4_std,V4,std,4.0462763370952e-05,0.00010247616687914628
aortic_stenosis_moderate_or_greater_flag,V4_min,V4,min,0.0015927450083829341,0.000999680259559993
aortic_stenosis_moderate_or_greater_flag,V4_max,V4,max,-1.7781842198849595e-05,1.1340097685457286e-05
aortic_stenosis_moderate_or_greater_flag,V4_rms,V4,rms,-0.00015531894818583415,0.0001575934905885026
aortic_stenosis_moderate_or_greater_flag,V4_energy,V4,energy,0.0,0.0
aortic_stenosis_moderate_or_greater_flag,V4_skewness,V4,skewness,0.00016130671137537522,0.00015278083995626745
aortic_stenosis_moderate_or_greater_flag,V4_kurtosis,V4,kurtosis,-0.00025348197501826595,0.00019793621064508756
aortic_stenosis_moderate_or_greater_flag,V4_zcr,V4,zcr,8.881784197001253e-17,8.95346707753032e-05
aortic_stenosis_moderate_or_greater_flag,V4_lf_power,V4,lf_power,-0.0004086194758347927,9.612532956494065e-05
aortic_stenosis_moderate_or_greater_flag,V4_ecg_band_power,V4,ecg_band_power,0.0005269231606680247,0.00036716824562738894
aortic_stenosis_moderate_or_greater_flag,V4_hf_power,V4,hf_power,-0.000224087501179282,0.0003701121614355947
aortic_stenosis_moderate_or_greater_flag,V4_total_power,V4,total_power,-9.27196057511459e-05,0.00012484106465212376
aortic_stenosis_moderate_or_greater_flag,V4_dominant_freq,V4,dominant_freq,1.1975526378815714e-05,1.4666964514669237e-05
aortic_stenosis_moderate_or_greater_flag,V4_spectral_entropy,V4,spectral_entropy,-0.00030610171213731887,0.0003563575521528743
aortic_stenosis_moderate_or_greater_flag,V5_mean,V5,mean,-4.10071054788963e-05,0.00020102976508784776
aortic_stenosis_moderate_or_greater_flag,V5_std,V5,std,0.0006513960560600163,0.00014148008846462916
aortic_stenosis_moderate_or_greater_flag,V5_min,V5,min,0.00033277447543575975,0.0002697728831547624
aortic_stenosis_moderate_or_greater_flag,V5_max,V5,max,-0.00015586329029397826,0.00047300110083790727
aortic_stenosis_moderate_or_greater_flag,V5_rms,V5,rms,0.009693825708914949,0.0011269031330643161
aortic_stenosis_moderate_or_greater_flag,V5_energy,V5,energy,0.0,0.0
aortic_stenosis_moderate_or_greater_flag,V5_skewness,V5,skewness,-9.489697418361143e-05,0.0003291700335336901
aortic_stenosis_moderate_or_greater_flag,V5_kurtosis,V5,kurtosis,0.00026582039613598507,0.00022600651974837986
aortic_stenosis_moderate_or_greater_flag,V5_zcr,V5,zcr,0.0005849863188684523,0.00036413119207630794
aortic_stenosis_moderate_or_greater_flag,V5_lf_power,V5,lf_power,1.0523947423801695e-05,2.1747964090057818e-05
aortic_stenosis_moderate_or_greater_flag,V5_ecg_band_power,V5,ecg_band_power,0.00357523896618559,0.0020156638155230566
aortic_stenosis_moderate_or_greater_flag,V5_hf_power,V5,hf_power,-0.0030183769895703707,0.00010979590073416658
aortic_stenosis_moderate_or_greater_flag,V5_total_power,V5,total_power,1.070539479322008e-05,0.00011106505975723624
aortic_stenosis_moderate_or_greater_flag,V5_dominant_freq,V5,dominant_freq,0.00010415079002195071,0.00021404899425115734
aortic_stenosis_moderate_or_greater_flag,V5_spectral_entropy,V5,spectral_entropy,-0.00023533723808064622,0.00045523463537924954
aortic_stenosis_moderate_or_greater_flag,V6_mean,V6,mean,0.001227491453828966,0.0003948900925418194
aortic_stenosis_moderate_or_greater_flag,V6_std,V6,std,9.562276366126277e-05,0.000235409763883707
aortic_stenosis_moderate_or_greater_flag,V6_min,V6,min,-6.659118456089352e-05,8.290298337997775e-05
aortic_stenosis_moderate_or_greater_flag,V6_max,V6,max,3.266052648773776e-05,3.704371475075325e-05
aortic_stenosis_moderate_or_greater_flag,V6_rms,V6,rms,1.760039482954223e-05,8.733180828973828e-05
aortic_stenosis_moderate_or_greater_flag,V6_energy,V6,energy,-1.6330263243879983e-06,3.2660526487759967e-06
aortic_stenosis_moderate_or_greater_flag,V6_skewness,V6,skewness,-0.0002322526328012664,0.00014896044427569646
aortic_stenosis_moderate_or_greater_flag,V6_kurtosis,V6,kurtosis,2.8668684361465857e-05,0.00012888716390637122
aortic_stenosis_moderate_or_greater_flag,V6_zcr,V6,zcr,-0.00020213236948483094,0.0002724197652531855
aortic_stenosis_moderate_or_greater_flag,V6_lf_power,V6,lf_power,0.0004576102655664549,0.00022471991153985286
aortic_stenosis_moderate_or_greater_flag,V6_ecg_band_power,V6,ecg_band_power,0.00017346368512360932,0.0002962693850034783
aortic_stenosis_moderate_or_greater_flag,V6_hf_power,V6,hf_power,-0.00030773473846172904,0.0017455983266502749
aortic_stenosis_moderate_or_greater_flag,V6_total_power,V6,total_power,0.0,0.0
aortic_stenosis_moderate_or_greater_flag,V6_dominant_freq,V6,dominant_freq,0.0002705380277397529,0.0002963404969280492
aortic_stenosis_moderate_or_greater_flag,V6_spectral_entropy,V6,spectral_entropy,-0.000690588687845084,0.0006030190873637883
